Driver,LapNumber,Compound,TyreLife,Stint,LapTime,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeS,Track,Pitted
HAM,10.0,SOFT,13.0,1.0,0 days 00:01:23.068000,,,1,True,83.068,Spa,0
HAM,11.0,SOFT,14.0,1.0,0 days 00:01:21.552000,,,1,True,81.552,Spa,0
HAM,12.0,SOFT,15.0,1.0,0 days 00:01:21.615000,,,1,True,81.615,Spa,0
HAM,13.0,SOFT,16.0,1.0,0 days 00:01:21.828000,,,1,True,81.828,Spa,0
HAM,14.0,SOFT,17.0,1.0,0 days 00:01:22.320000,,,1,True,82.32,Spa,0
HAM,15.0,SOFT,18.0,1.0,0 days 00:01:21.869000,,,1,True,81.869,Spa,0
HAM,18.0,MEDIUM,2.0,2.0,0 days 00:01:20.948000,,,1,True,80.948,Spa,0
HAM,19.0,MEDIUM,3.0,2.0,0 days 00:01:21.348000,,,1,True,81.348,Spa,0
HAM,20.0,MEDIUM,4.0,2.0,0 days 00:01:20.755000,,,1,True,80.755,Spa,0
HAM,21.0,MEDIUM,5.0,2.0,0 days 00:01:20.545000,,,1,True,80.545,Spa,0
HAM,22.0,MEDIUM,6.0,2.0,0 days 00:01:20.280000,,,1,True,80.28,Spa,0
HAM,23.0,MEDIUM,7.0,2.0,0 days 00:01:20.030000,,,1,True,80.03,Spa,0
HAM,24.0,MEDIUM,8.0,2.0,0 days 00:01:20.304000,,,1,True,80.304,Spa,0
HAM,25.0,MEDIUM,9.0,2.0,0 days 00:01:20.509000,,,1,True,80.509,Spa,0
HAM,26.0,MEDIUM,10.0,2.0,0 days 00:01:20.648000,,,1,True,80.648,Spa,0
HAM,27.0,MEDIUM,11.0,2.0,0 days 00:01:20.426000,,,1,True,80.426,Spa,0
HAM,28.0,MEDIUM,12.0,2.0,0 days 00:01:20.480000,,,1,True,80.48,Spa,0
HAM,29.0,MEDIUM,13.0,2.0,0 days 00:01:20.206000,,,1,True,80.206,Spa,0
HAM,30.0,MEDIUM,14.0,2.0,0 days 00:01:21.183000,,,1,True,81.183,Spa,0
HAM,31.0,MEDIUM,15.0,2.0,0 days 00:01:20.343000,,,1,True,80.343,Spa,0
HAM,32.0,MEDIUM,16.0,2.0,0 days 00:01:20.317000,,,1,True,80.317,Spa,0
HAM,33.0,MEDIUM,17.0,2.0,0 days 00:01:20.257000,,,1,True,80.257,Spa,0
HAM,34.0,MEDIUM,18.0,2.0,0 days 00:01:20.286000,,,1,True,80.286,Spa,0
HAM,35.0,MEDIUM,19.0,2.0,0 days 00:01:20.283000,,,1,True,80.283,Spa,0
HAM,36.0,MEDIUM,20.0,2.0,0 days 00:01:20.452000,,,1,True,80.452,Spa,0
HAM,37.0,MEDIUM,21.0,2.0,0 days 00:01:20.784000,,,1,True,80.784,Spa,0
HAM,38.0,MEDIUM,22.0,2.0,0 days 00:01:20.512000,,,1,True,80.512,Spa,0
HAM,39.0,MEDIUM,23.0,2.0,0 days 00:01:20.699000,,,1,True,80.699,Spa,0
HAM,40.0,MEDIUM,24.0,2.0,0 days 00:01:20.770000,,,1,True,80.77,Spa,0
HAM,41.0,MEDIUM,25.0,2.0,0 days 00:01:20.553000,,,1,True,80.553,Spa,0
HAM,42.0,MEDIUM,26.0,2.0,0 days 00:01:20.849000,,,1,True,80.849,Spa,0
HAM,43.0,MEDIUM,27.0,2.0,0 days 00:01:21.029000,,,1,True,81.029,Spa,0
HAM,44.0,MEDIUM,28.0,2.0,0 days 00:01:20.930000,,,1,True,80.93,Spa,0
HAM,45.0,MEDIUM,29.0,2.0,0 days 00:01:21.412000,,,1,True,81.412,Spa,0
HAM,48.0,SOFT,5.0,3.0,0 days 00:01:18.335000,,,1,True,78.335,Spa,0
HAM,49.0,SOFT,6.0,3.0,0 days 00:01:18.598000,,,1,True,78.598,Spa,0
HAM,50.0,SOFT,7.0,3.0,0 days 00:01:18.344000,,,1,True,78.344,Spa,0
HAM,51.0,SOFT,8.0,3.0,0 days 00:01:18.722000,,,1,True,78.722,Spa,0
HAM,52.0,SOFT,9.0,3.0,0 days 00:01:18.645000,,,1,True,78.645,Spa,0
HAM,53.0,SOFT,10.0,3.0,0 days 00:01:19.160000,,,1,True,79.16,Spa,0
HAM,54.0,SOFT,11.0,3.0,0 days 00:01:19.257000,,,1,True,79.257,Spa,0
HAM,61.0,SOFT,9.0,4.0,0 days 00:01:19.362000,,,1,True,79.362,Spa,0
HAM,62.0,SOFT,10.0,4.0,0 days 00:01:17.706000,,,1,True,77.706,Spa,0
HAM,63.0,SOFT,11.0,4.0,0 days 00:01:17.939000,,,1,True,77.939,Spa,0
HAM,64.0,SOFT,12.0,4.0,0 days 00:01:18.833000,,,1,True,78.833,Spa,0
HAM,65.0,SOFT,13.0,4.0,0 days 00:01:19.738000,,,1,True,79.738,Spa,0
HAM,66.0,SOFT,14.0,4.0,0 days 00:01:19.034000,,,1,True,79.034,Spa,0
BOR,2.0,SOFT,5.0,1.0,0 days 00:01:23.275000,,,1,True,83.275,Spa,0
BOR,3.0,SOFT,6.0,1.0,0 days 00:01:22.493000,,,1,True,82.493,Spa,0
BOR,4.0,SOFT,7.0,1.0,0 days 00:01:22.114000,,,1,True,82.114,Spa,0
BOR,5.0,SOFT,8.0,1.0,0 days 00:01:22.130000,,,1,True,82.13,Spa,0
BOR,6.0,SOFT,9.0,1.0,0 days 00:01:22.166000,,,1,True,82.166,Spa,0
BOR,7.0,SOFT,10.0,1.0,0 days 00:01:22.531000,,,1,True,82.531,Spa,0
BOR,8.0,SOFT,11.0,1.0,0 days 00:01:23.133000,,,1,True,83.133,Spa,0
BOR,9.0,SOFT,12.0,1.0,0 days 00:01:23.248000,,,1,True,83.248,Spa,0
BOR,10.0,SOFT,13.0,1.0,0 days 00:01:22.659000,,,1,True,82.659,Spa,0
BOR,11.0,SOFT,14.0,1.0,0 days 00:01:22.506000,,,1,True,82.506,Spa,0
BOR,12.0,SOFT,15.0,1.0,0 days 00:01:23.318000,,,1,True,83.318,Spa,0
BOR,13.0,SOFT,16.0,1.0,0 days 00:01:24.556000,,,1,True,84.556,Spa,0
BOR,14.0,SOFT,17.0,1.0,0 days 00:01:23.066000,,,1,True,83.066,Spa,0
BOR,15.0,SOFT,18.0,1.0,0 days 00:01:23.295000,,,1,True,83.295,Spa,0
BOR,16.0,SOFT,19.0,1.0,0 days 00:01:23.056000,,,1,True,83.056,Spa,0
BOR,17.0,SOFT,20.0,1.0,0 days 00:01:24.138000,,,1,True,84.138,Spa,0
BOR,18.0,SOFT,21.0,1.0,0 days 00:01:23.443000,,,1,True,83.443,Spa,0
BOR,21.0,MEDIUM,2.0,2.0,0 days 00:01:21.974000,,,1,True,81.974,Spa,0
BOR,22.0,MEDIUM,3.0,2.0,0 days 00:01:21.164000,,,1,True,81.164,Spa,0
BOR,23.0,MEDIUM,4.0,2.0,0 days 00:01:21.452000,,,1,True,81.452,Spa,0
BOR,24.0,MEDIUM,5.0,2.0,0 days 00:01:21.483000,,,1,True,81.483,Spa,0
BOR,25.0,MEDIUM,6.0,2.0,0 days 00:01:21.192000,,,1,True,81.192,Spa,0
BOR,26.0,MEDIUM,7.0,2.0,0 days 00:01:21.225000,,,1,True,81.225,Spa,0
BOR,27.0,MEDIUM,8.0,2.0,0 days 00:01:20.999000,,,1,True,80.999,Spa,0
BOR,28.0,MEDIUM,9.0,2.0,0 days 00:01:21.159000,,,1,True,81.159,Spa,0
BOR,29.0,MEDIUM,10.0,2.0,0 days 00:01:21.540000,,,1,True,81.54,Spa,0
BOR,30.0,MEDIUM,11.0,2.0,0 days 00:01:21.448000,,,1,True,81.448,Spa,0
BOR,31.0,MEDIUM,12.0,2.0,0 days 00:01:21.612000,,,1,True,81.612,Spa,0
BOR,32.0,MEDIUM,13.0,2.0,0 days 00:01:22.119000,,,1,True,82.119,Spa,0
BOR,33.0,MEDIUM,14.0,2.0,0 days 00:01:21.904000,,,1,True,81.904,Spa,0
BOR,34.0,MEDIUM,15.0,2.0,0 days 00:01:21.874000,,,1,True,81.874,Spa,0
BOR,35.0,MEDIUM,16.0,2.0,0 days 00:01:21.666000,,,1,True,81.666,Spa,0
BOR,36.0,MEDIUM,17.0,2.0,0 days 00:01:21.104000,,,1,True,81.104,Spa,0
BOR,37.0,MEDIUM,18.0,2.0,0 days 00:01:21.163000,,,1,True,81.163,Spa,0
BOR,38.0,MEDIUM,19.0,2.0,0 days 00:01:21.432000,,,1,True,81.432,Spa,0
BOR,39.0,MEDIUM,20.0,2.0,0 days 00:01:21.004000,,,1,True,81.004,Spa,0
BOR,40.0,MEDIUM,21.0,2.0,0 days 00:01:20.881000,,,1,True,80.881,Spa,0
BOR,41.0,MEDIUM,22.0,2.0,0 days 00:01:21.106000,,,1,True,81.106,Spa,0
BOR,42.0,MEDIUM,23.0,2.0,0 days 00:01:21.291000,,,1,True,81.291,Spa,0
BOR,43.0,MEDIUM,24.0,2.0,0 days 00:01:23.179000,,,1,True,83.179,Spa,0
BOR,44.0,MEDIUM,25.0,2.0,0 days 00:01:23.274000,,,1,True,83.274,Spa,0
BOR,45.0,MEDIUM,26.0,2.0,0 days 00:01:21.547000,,,1,True,81.547,Spa,0
BOR,46.0,MEDIUM,27.0,2.0,0 days 00:01:24.398000,,,1,True,84.398,Spa,0
BOR,47.0,MEDIUM,28.0,2.0,0 days 00:01:21.519000,,,1,True,81.519,Spa,0
BOR,48.0,MEDIUM,29.0,2.0,0 days 00:01:21.264000,,,1,True,81.264,Spa,0
BOR,51.0,SOFT,2.0,3.0,0 days 00:01:18.297000,,,1,True,78.297,Spa,0
BOR,52.0,SOFT,3.0,3.0,0 days 00:01:19.386000,,,1,True,79.386,Spa,0
BOR,53.0,SOFT,4.0,3.0,0 days 00:01:19.454000,,,1,True,79.454,Spa,0
BOR,61.0,SOFT,12.0,3.0,0 days 00:01:20.362000,,,1,True,80.362,Spa,0
BOR,62.0,SOFT,13.0,3.0,0 days 00:01:19.563000,,,1,True,79.563,Spa,0
BOR,63.0,SOFT,14.0,3.0,0 days 00:01:19.979000,,,1,True,79.979,Spa,0
BOR,64.0,SOFT,15.0,3.0,0 days 00:01:20.544000,,,1,True,80.544,Spa,0
BOR,65.0,SOFT,16.0,3.0,0 days 00:01:20.291000,,,1,True,80.291,Spa,0
BOR,66.0,SOFT,17.0,3.0,0 days 00:01:19.685000,,,1,True,79.685,Spa,0
SAI,2.0,SOFT,2.0,1.0,0 days 00:01:23.851000,,,1,True,83.851,Spa,0
SAI,3.0,SOFT,3.0,1.0,0 days 00:01:22.905000,,,1,True,82.905,Spa,0
SAI,4.0,SOFT,4.0,1.0,0 days 00:01:22.370000,,,1,True,82.37,Spa,0
SAI,5.0,SOFT,5.0,1.0,0 days 00:01:22.470000,,,1,True,82.47,Spa,0
SAI,6.0,SOFT,6.0,1.0,0 days 00:01:22.836000,,,1,True,82.836,Spa,0
SAI,7.0,SOFT,7.0,1.0,0 days 00:01:22.908000,,,1,True,82.908,Spa,0
SAI,8.0,SOFT,8.0,1.0,0 days 00:01:23.405000,,,1,True,83.405,Spa,0
SAI,11.0,SOFT,2.0,2.0,0 days 00:01:21.101000,,,1,True,81.101,Spa,0
SAI,12.0,SOFT,3.0,2.0,0 days 00:01:21.020000,,,1,True,81.02,Spa,0
SAI,13.0,SOFT,4.0,2.0,0 days 00:01:21.568000,,,1,True,81.568,Spa,0
SAI,14.0,SOFT,5.0,2.0,0 days 00:01:21.456000,,,1,True,81.456,Spa,0
SAI,15.0,SOFT,6.0,2.0,0 days 00:01:21.298000,,,1,True,81.298,Spa,0
SAI,16.0,SOFT,7.0,2.0,0 days 00:01:21.320000,,,1,True,81.32,Spa,0
SAI,17.0,SOFT,8.0,2.0,0 days 00:01:21.579000,,,1,True,81.579,Spa,0
SAI,18.0,SOFT,9.0,2.0,0 days 00:01:23.128000,,,1,True,83.128,Spa,0
SAI,19.0,SOFT,10.0,2.0,0 days 00:01:22.008000,,,1,True,82.008,Spa,0
SAI,20.0,SOFT,11.0,2.0,0 days 00:01:21.894000,,,1,True,81.894,Spa,0
SAI,21.0,SOFT,12.0,2.0,0 days 00:01:21.853000,,,1,True,81.853,Spa,0
SAI,22.0,SOFT,13.0,2.0,0 days 00:01:21.938000,,,1,True,81.938,Spa,0
SAI,23.0,SOFT,14.0,2.0,0 days 00:01:21.862000,,,1,True,81.862,Spa,0
SAI,24.0,SOFT,15.0,2.0,0 days 00:01:21.697000,,,1,True,81.697,Spa,0
SAI,25.0,SOFT,16.0,2.0,0 days 00:01:21.867000,,,1,True,81.867,Spa,0
SAI,26.0,SOFT,17.0,2.0,0 days 00:01:21.915000,,,1,True,81.915,Spa,0
SAI,27.0,SOFT,18.0,2.0,0 days 00:01:21.686000,,,1,True,81.686,Spa,0
SAI,28.0,SOFT,19.0,2.0,0 days 00:01:21.877000,,,1,True,81.877,Spa,0
SAI,29.0,SOFT,20.0,2.0,0 days 00:01:22.105000,,,1,True,82.105,Spa,0
SAI,30.0,SOFT,21.0,2.0,0 days 00:01:21.918000,,,1,True,81.918,Spa,0
SAI,31.0,SOFT,22.0,2.0,0 days 00:01:22.026000,,,1,True,82.026,Spa,0
SAI,32.0,SOFT,23.0,2.0,0 days 00:01:21.993000,,,1,True,81.993,Spa,0
SAI,33.0,SOFT,24.0,2.0,0 days 00:01:22.290000,,,1,True,82.29,Spa,0
SAI,36.0,MEDIUM,2.0,3.0,0 days 00:01:21.478000,,,1,True,81.478,Spa,0
SAI,37.0,MEDIUM,3.0,3.0,0 days 00:01:20.724000,,,1,True,80.724,Spa,0
SAI,38.0,MEDIUM,4.0,3.0,0 days 00:01:20.961000,,,1,True,80.961,Spa,0
SAI,39.0,MEDIUM,5.0,3.0,0 days 00:01:21.112000,,,1,True,81.112,Spa,0
SAI,40.0,MEDIUM,6.0,3.0,0 days 00:01:20.557000,,,1,True,80.557,Spa,0
SAI,41.0,MEDIUM,7.0,3.0,0 days 00:01:20.485000,,,1,True,80.485,Spa,0
SAI,42.0,MEDIUM,8.0,3.0,0 days 00:01:20.583000,,,1,True,80.583,Spa,0
SAI,43.0,MEDIUM,9.0,3.0,0 days 00:01:21.481000,,,1,True,81.481,Spa,0
SAI,44.0,MEDIUM,10.0,3.0,0 days 00:01:20.821000,,,1,True,80.821,Spa,0
SAI,45.0,MEDIUM,11.0,3.0,0 days 00:01:20.673000,,,1,True,80.673,Spa,0
SAI,46.0,MEDIUM,12.0,3.0,0 days 00:01:20.588000,,,1,True,80.588,Spa,0
SAI,47.0,MEDIUM,13.0,3.0,0 days 00:01:20.378000,,,1,True,80.378,Spa,0
SAI,48.0,MEDIUM,14.0,3.0,0 days 00:01:20.500000,,,1,True,80.5,Spa,0
SAI,49.0,MEDIUM,15.0,3.0,0 days 00:01:21.614000,,,1,True,81.614,Spa,0
SAI,50.0,MEDIUM,16.0,3.0,0 days 00:01:20.402000,,,1,True,80.402,Spa,0
SAI,51.0,MEDIUM,17.0,3.0,0 days 00:01:20.494000,,,1,True,80.494,Spa,0
SAI,52.0,MEDIUM,18.0,3.0,0 days 00:01:20.603000,,,1,True,80.603,Spa,0
SAI,53.0,MEDIUM,19.0,3.0,0 days 00:01:20.417000,,,1,True,80.417,Spa,0
SAI,61.0,SOFT,6.0,4.0,0 days 00:01:21.632000,,,1,True,81.632,Spa,0
SAI,62.0,SOFT,7.0,4.0,0 days 00:01:20.530000,,,1,True,80.53,Spa,0
SAI,63.0,SOFT,8.0,4.0,0 days 00:01:20.214000,,,1,True,80.214,Spa,0
SAI,64.0,SOFT,9.0,4.0,0 days 00:01:20.650000,,,1,True,80.65,Spa,0
SAI,65.0,SOFT,10.0,4.0,0 days 00:01:19.317000,,,1,True,79.317,Spa,0
SAI,66.0,SOFT,11.0,4.0,0 days 00:01:19.899000,,,1,True,79.899,Spa,0
HAD,2.0,SOFT,5.0,1.0,0 days 00:01:22.858000,,,1,True,82.858,Spa,0
HAD,3.0,SOFT,6.0,1.0,0 days 00:01:21.972000,,,1,True,81.972,Spa,0
HAD,4.0,SOFT,7.0,1.0,0 days 00:01:21.781000,,,1,True,81.781,Spa,0
HAD,5.0,SOFT,8.0,1.0,0 days 00:01:21.647000,,,1,True,81.647,Spa,0
HAD,6.0,SOFT,9.0,1.0,0 days 00:01:21.820000,,,1,True,81.82,Spa,0
HAD,7.0,SOFT,10.0,1.0,0 days 00:01:22.164000,,,1,True,82.164,Spa,0
HAD,8.0,SOFT,11.0,1.0,0 days 00:01:22.317000,,,1,True,82.317,Spa,0
HAD,9.0,SOFT,12.0,1.0,0 days 00:01:22.106000,,,1,True,82.106,Spa,0
HAD,10.0,SOFT,13.0,1.0,0 days 00:01:22.171000,,,1,True,82.171,Spa,0
HAD,11.0,SOFT,14.0,1.0,0 days 00:01:21.893000,,,1,True,81.893,Spa,0
HAD,12.0,SOFT,15.0,1.0,0 days 00:01:21.966000,,,1,True,81.966,Spa,0
HAD,13.0,SOFT,16.0,1.0,0 days 00:01:22.176000,,,1,True,82.176,Spa,0
HAD,14.0,SOFT,17.0,1.0,0 days 00:01:22.235000,,,1,True,82.235,Spa,0
HAD,15.0,SOFT,18.0,1.0,0 days 00:01:22.539000,,,1,True,82.539,Spa,0
HAD,16.0,SOFT,19.0,1.0,0 days 00:01:22.316000,,,1,True,82.316,Spa,0
HAD,17.0,SOFT,20.0,1.0,0 days 00:01:22.553000,,,1,True,82.553,Spa,0
HAD,18.0,SOFT,21.0,1.0,0 days 00:01:22.581000,,,1,True,82.581,Spa,0
HAD,21.0,MEDIUM,2.0,2.0,0 days 00:01:20.720000,,,1,True,80.72,Spa,0
HAD,22.0,MEDIUM,3.0,2.0,0 days 00:01:21.418000,,,1,True,81.418,Spa,0
HAD,23.0,MEDIUM,4.0,2.0,0 days 00:01:21.467000,,,1,True,81.467,Spa,0
HAD,24.0,MEDIUM,5.0,2.0,0 days 00:01:21.367000,,,1,True,81.367,Spa,0
HAD,25.0,MEDIUM,6.0,2.0,0 days 00:01:21.183000,,,1,True,81.183,Spa,0
HAD,26.0,MEDIUM,7.0,2.0,0 days 00:01:21.315000,,,1,True,81.315,Spa,0
HAD,27.0,MEDIUM,8.0,2.0,0 days 00:01:20.979000,,,1,True,80.979,Spa,0
HAD,28.0,MEDIUM,9.0,2.0,0 days 00:01:21.005000,,,1,True,81.005,Spa,0
HAD,29.0,MEDIUM,10.0,2.0,0 days 00:01:20.651000,,,1,True,80.651,Spa,0
HAD,30.0,MEDIUM,11.0,2.0,0 days 00:01:20.858000,,,1,True,80.858,Spa,0
HAD,31.0,MEDIUM,12.0,2.0,0 days 00:01:20.909000,,,1,True,80.909,Spa,0
HAD,32.0,MEDIUM,13.0,2.0,0 days 00:01:20.781000,,,1,True,80.781,Spa,0
HAD,33.0,MEDIUM,14.0,2.0,0 days 00:01:20.907000,,,1,True,80.907,Spa,0
HAD,34.0,MEDIUM,15.0,2.0,0 days 00:01:20.954000,,,1,True,80.954,Spa,0
HAD,35.0,MEDIUM,16.0,2.0,0 days 00:01:21.023000,,,1,True,81.023,Spa,0
HAD,36.0,MEDIUM,17.0,2.0,0 days 00:01:21.135000,,,1,True,81.135,Spa,0
HAD,37.0,MEDIUM,18.0,2.0,0 days 00:01:21.070000,,,1,True,81.07,Spa,0
HAD,38.0,MEDIUM,19.0,2.0,0 days 00:01:20.912000,,,1,True,80.912,Spa,0
HAD,39.0,MEDIUM,20.0,2.0,0 days 00:01:20.738000,,,1,True,80.738,Spa,0
HAD,40.0,MEDIUM,21.0,2.0,0 days 00:01:20.977000,,,1,True,80.977,Spa,0
HAD,41.0,MEDIUM,22.0,2.0,0 days 00:01:20.989000,,,1,True,80.989,Spa,0
HAD,42.0,MEDIUM,23.0,2.0,0 days 00:01:21.110000,,,1,True,81.11,Spa,0
HAD,43.0,MEDIUM,24.0,2.0,0 days 00:01:21.033000,,,1,True,81.033,Spa,0
HAD,44.0,MEDIUM,25.0,2.0,0 days 00:01:20.842000,,,1,True,80.842,Spa,0
HAD,45.0,MEDIUM,26.0,2.0,0 days 00:01:20.882000,,,1,True,80.882,Spa,0
HAD,46.0,MEDIUM,27.0,2.0,0 days 00:01:20.875000,,,1,True,80.875,Spa,0
HAD,47.0,MEDIUM,28.0,2.0,0 days 00:01:21.963000,,,1,True,81.963,Spa,0
HAD,50.0,SOFT,5.0,3.0,0 days 00:01:20.047000,,,1,True,80.047,Spa,0
HAD,51.0,SOFT,6.0,3.0,0 days 00:01:19.611000,,,1,True,79.611,Spa,0
HAD,52.0,SOFT,7.0,3.0,0 days 00:01:19.702000,,,1,True,79.702,Spa,0
HAD,53.0,SOFT,8.0,3.0,0 days 00:01:19.595000,,,1,True,79.595,Spa,0
HAD,61.0,SOFT,9.0,4.0,0 days 00:01:20.227000,,,1,True,80.227,Spa,0
HAD,62.0,SOFT,10.0,4.0,0 days 00:01:18.376000,,,1,True,78.376,Spa,0
HAD,63.0,SOFT,11.0,4.0,0 days 00:01:17.770000,,,1,True,77.77,Spa,0
HAD,64.0,SOFT,12.0,4.0,0 days 00:01:18.511000,,,1,True,78.511,Spa,0
HAD,65.0,SOFT,13.0,4.0,0 days 00:01:18.801000,,,1,True,78.801,Spa,0
HAD,66.0,SOFT,14.0,4.0,0 days 00:01:18.961000,,,1,True,78.961,Spa,0
RUS,2.0,SOFT,5.0,1.0,0 days 00:01:21.564000,,,1,True,81.564,Spa,0
RUS,3.0,SOFT,6.0,1.0,0 days 00:01:21.385000,,,1,True,81.385,Spa,0
RUS,4.0,SOFT,7.0,1.0,0 days 00:01:21.126000,,,1,True,81.126,Spa,0
RUS,5.0,SOFT,8.0,1.0,0 days 00:01:21.130000,,,1,True,81.13,Spa,0
RUS,6.0,SOFT,9.0,1.0,0 days 00:01:21.383000,,,1,True,81.383,Spa,0
RUS,7.0,SOFT,10.0,1.0,0 days 00:01:21.684000,,,1,True,81.684,Spa,0
RUS,8.0,SOFT,11.0,1.0,0 days 00:01:21.738000,,,1,True,81.738,Spa,0
RUS,9.0,SOFT,12.0,1.0,0 days 00:01:22.136000,,,1,True,82.136,Spa,0
RUS,10.0,SOFT,13.0,1.0,0 days 00:01:22.081000,,,1,True,82.081,Spa,0
RUS,11.0,SOFT,14.0,1.0,0 days 00:01:21.472000,,,1,True,81.472,Spa,0
RUS,12.0,SOFT,15.0,1.0,0 days 00:01:21.625000,,,1,True,81.625,Spa,0
RUS,13.0,SOFT,16.0,1.0,0 days 00:01:22.055000,,,1,True,82.055,Spa,0
RUS,14.0,SOFT,17.0,1.0,0 days 00:01:22.339000,,,1,True,82.339,Spa,0
RUS,15.0,SOFT,18.0,1.0,0 days 00:01:21.968000,,,1,True,81.968,Spa,0
RUS,16.0,SOFT,19.0,1.0,0 days 00:01:21.547000,,,1,True,81.547,Spa,0
RUS,17.0,SOFT,20.0,1.0,0 days 00:01:21.382000,,,1,True,81.382,Spa,0
RUS,18.0,SOFT,21.0,1.0,0 days 00:01:21.732000,,,1,True,81.732,Spa,0
RUS,19.0,SOFT,22.0,1.0,0 days 00:01:22.971000,,,1,True,82.971,Spa,0
RUS,22.0,MEDIUM,2.0,2.0,0 days 00:01:19.163000,,,1,True,79.163,Spa,0
RUS,23.0,MEDIUM,3.0,2.0,0 days 00:01:19.512000,,,1,True,79.512,Spa,0
RUS,24.0,MEDIUM,4.0,2.0,0 days 00:01:20.074000,,,1,True,80.074,Spa,0
RUS,25.0,MEDIUM,5.0,2.0,0 days 00:01:20.411000,,,1,True,80.411,Spa,0
RUS,26.0,MEDIUM,6.0,2.0,0 days 00:01:20.592000,,,1,True,80.592,Spa,0
RUS,27.0,MEDIUM,7.0,2.0,0 days 00:01:20.311000,,,1,True,80.311,Spa,0
RUS,28.0,MEDIUM,8.0,2.0,0 days 00:01:20.726000,,,1,True,80.726,Spa,0
RUS,29.0,MEDIUM,9.0,2.0,0 days 00:01:20.349000,,,1,True,80.349,Spa,0
RUS,30.0,MEDIUM,10.0,2.0,0 days 00:01:20.427000,,,1,True,80.427,Spa,0
RUS,31.0,MEDIUM,11.0,2.0,0 days 00:01:20.421000,,,1,True,80.421,Spa,0
RUS,32.0,MEDIUM,12.0,2.0,0 days 00:01:20.533000,,,1,True,80.533,Spa,0
RUS,33.0,MEDIUM,13.0,2.0,0 days 00:01:20.669000,,,1,True,80.669,Spa,0
RUS,34.0,MEDIUM,14.0,2.0,0 days 00:01:20.421000,,,1,True,80.421,Spa,0
RUS,35.0,MEDIUM,15.0,2.0,0 days 00:01:20.619000,,,1,True,80.619,Spa,0
RUS,36.0,MEDIUM,16.0,2.0,0 days 00:01:20.368000,,,1,True,80.368,Spa,0
RUS,37.0,MEDIUM,17.0,2.0,0 days 00:01:20.537000,,,1,True,80.537,Spa,0
RUS,38.0,MEDIUM,18.0,2.0,0 days 00:01:20.524000,,,1,True,80.524,Spa,0
RUS,39.0,MEDIUM,19.0,2.0,0 days 00:01:20.499000,,,1,True,80.499,Spa,0
RUS,40.0,MEDIUM,20.0,2.0,0 days 00:01:20.888000,,,1,True,80.888,Spa,0
RUS,43.0,SOFT,2.0,3.0,0 days 00:01:18.437000,,,1,True,78.437,Spa,0
RUS,44.0,SOFT,3.0,3.0,0 days 00:01:19.079000,,,1,True,79.079,Spa,0
RUS,45.0,SOFT,4.0,3.0,0 days 00:01:19.176000,,,1,True,79.176,Spa,0
RUS,46.0,SOFT,5.0,3.0,0 days 00:01:19.351000,,,1,True,79.351,Spa,0
RUS,47.0,SOFT,6.0,3.0,0 days 00:01:19.393000,,,1,True,79.393,Spa,0
RUS,48.0,SOFT,7.0,3.0,0 days 00:01:19.047000,,,1,True,79.047,Spa,0
RUS,49.0,SOFT,8.0,3.0,0 days 00:01:19.121000,,,1,True,79.121,Spa,0
RUS,50.0,SOFT,9.0,3.0,0 days 00:01:19.416000,,,1,True,79.416,Spa,0
RUS,51.0,SOFT,10.0,3.0,0 days 00:01:19.471000,,,1,True,79.471,Spa,0
RUS,52.0,SOFT,11.0,3.0,0 days 00:01:19.280000,,,1,True,79.28,Spa,0
RUS,53.0,SOFT,12.0,3.0,0 days 00:01:19.426000,,,1,True,79.426,Spa,0
RUS,54.0,SOFT,13.0,3.0,0 days 00:01:19.578000,,,1,True,79.578,Spa,0
RUS,61.0,SOFT,9.0,4.0,0 days 00:01:18.843000,,,1,True,78.843,Spa,0
RUS,62.0,SOFT,10.0,4.0,0 days 00:01:17.244000,,,1,True,77.244,Spa,0
RUS,63.0,SOFT,11.0,4.0,0 days 00:01:17.594000,,,1,True,77.594,Spa,0
RUS,64.0,SOFT,12.0,4.0,0 days 00:01:18.793000,,,1,True,78.793,Spa,0
RUS,65.0,SOFT,13.0,4.0,0 days 00:01:17.749000,,,1,True,77.749,Spa,0
RUS,66.0,SOFT,14.0,4.0,0 days 00:01:18.569000,,,1,True,78.569,Spa,0
PIA,2.0,SOFT,2.0,1.0,0 days 00:01:20.211000,,,1,True,80.211,Spa,0
PIA,3.0,SOFT,3.0,1.0,0 days 00:01:19.866000,,,1,True,79.866,Spa,0
PIA,4.0,SOFT,4.0,1.0,0 days 00:01:20.359000,,,1,True,80.359,Spa,0
PIA,5.0,SOFT,5.0,1.0,0 days 00:01:20.467000,,,1,True,80.467,Spa,0
PIA,6.0,SOFT,6.0,1.0,0 days 00:01:20.254000,,,1,True,80.254,Spa,0
PIA,7.0,SOFT,7.0,1.0,0 days 00:01:20.931000,,,1,True,80.931,Spa,0
PIA,8.0,SOFT,8.0,1.0,0 days 00:01:20.828000,,,1,True,80.828,Spa,0
PIA,9.0,SOFT,9.0,1.0,0 days 00:01:20.767000,,,1,True,80.767,Spa,0
PIA,10.0,SOFT,10.0,1.0,0 days 00:01:20.890000,,,1,True,80.89,Spa,0
